trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
weekend_2346,14:25:00,14:26:00,18800,400,4.24
weekend_2346,14:30:00,14:30:00,18700,500,8.06
weekend_2346,14:35:00,14:36:00,18600,600,11.61
weekend_2346,14:38:00,14:39:00,18400,700,12.61
weekend_2346,14:45:00,14:46:00,18500,800,18.72
weekend_2346,14:53:00,14:54:00,18100,900,25.6
weekend_2346,15:01:00,15:02:00,17800,1000,32.98
weekend_2346,15:10:00,15:10:00,17300,1100,44.26
weekend_2346,15:18:00,15:18:00,16500,1200,55.16
weekend_2346,15:21:00,15:22:00,16300,1300,59.26
weekend_2346,15:26:00,15:27:00,16100,1400,65.42
weekend_2346,15:36:00,15:36:00,15400,1500,80.38
weekend_2346,15:40:00,15:40:00,15200,1600,85.88
weekend_2347,13:30:00,13:30:00,15200,100,0
weekend_2347,13:33:00,13:33:00,15400,200,5.5
weekend_2347,13:43:00,13:43:00,16100,300,20.46
weekend_2347,13:48:00,13:48:00,16300,400,26.62
weekend_2347,13:51:00,13:52:00,16500,500,30.72
weekend_2347,13:59:00,14:00:00,17300,600,41.62
weekend_2347,14:08:00,14:09:00,17800,700,52.9
weekend_2347,14:16:00,14:16:00,18100,800,60.28
weekend_2347,14:23:00,14:24:00,18500,900,67.16
weekend_2347,14:31:00,14:31:00,18400,1000,73.27
weekend_2347,14:34:00,14:34:00,18600,1100,74.27
weekend_2347,14:39:00,14:40:00,18700,1200,77.82
weekend_2347,14:44:00,14:45:00,18800,1300,81.64
weekend_2347,14:47:00,14:48:00,18900,1400,83
weekend_2347,14:51:00,14:52:00,19000,1500,84.72
weekend_2347,14:55:00,14:55:00,19100,1600,85.88
weekend_2350,15:10:00,15:10:00,19100,100,0
weekend_2350,15:13:00,15:14:00,19000,200,1.16
weekend_2350,15:17:00,15:18:00,18900,300,2.88
weekend_2350,15:20:00,15:21:00,18800,400,4.24
weekend_2350,15:25:00,15:25:00,18700,500,8.06
weekend_2350,15:30:00,15:31:00,18600,600,11.61
weekend_2350,15:33:00,15:34:00,18400,700,12.61
weekend_2350,15:40:00,15:41:00,18500,800,18.72
weekend_2350,15:48:00,15:49:00,18100,900,25.6
weekend_2350,15:56:00,15:57:00,17800,1000,32.98
weekend_2350,16:05:00,16:05:00,17300,1100,44.26
weekend_2350,16:13:00,16:13:00,16500,1200,55.16
weekend_2350,16:16:00,16:17:00,16300,1300,59.26
weekend_2350,16:21:00,16:22:00,16100,1400,65.42
weekend_2350,16:31:00,16:31:00,15400,1500,80.38
weekend_2350,16:35:00,16:35:00,15200,1600,85.88
weekend_2351,14:30:00,14:30:00,15200,100,0
weekend_2351,14:33:00,14:33:00,15400,200,5.5
weekend_2351,14:43:00,14:43:00,16100,300,20.46
weekend_2351,14:48:00,14:48:00,16300,400,26.62
weekend_2351,14:51:00,14:52:00,16500,500,30.72
weekend_2351,14:59:00,15:00:00,17300,600,41.62
weekend_2351,15:08:00,15:09:00,17800,700,52.9
weekend_2351,15:16:00,15:16:00,18100,800,60.28
weekend_2351,15:23:00,15:24:00,18500,900,67.16
weekend_2351,15:31:00,15:31:00,18400,1000,73.27
weekend_2351,15:34:00,15:34:00,18600,1100,74.27
weekend_2351,15:39:00,15:40:00,18700,1200,77.82
weekend_2351,15:44:00,15:45:00,18800,1300,81.64
weekend_2351,15:47:00,15:48:00,18900,1400,83
weekend_2351,15:51:00,15:52:00,19000,1500,84.72
weekend_2351,15:55:00,15:55:00,19100,1600,85.88
weekend_2354,16:10:00,16:10:00,19100,100,0
weekend_2354,16:13:00,16:14:00,19000,200,1.16
weekend_2354,16:17:00,16:18:00,18900,300,2.88
weekend_2354,16:20:00,16:21:00,18800,400,4.24
weekend_2354,16:25:00,16:25:00,18700,500,8.06
weekend_2354,16:30:00,16:31:00,18600,600,11.61
weekend_2354,16:33:00,16:34:00,18400,700,12.61
weekend_2354,16:40:00,16:41:00,18500,800,18.72
weekend_2354,16:48:00,16:49:00,18100,900,25.6
weekend_2354,16:56:00,16:57:00,17800,1000,32.98
weekend_2354,17:05:00,17:05:00,17300,1100,44.26
weekend_2354,17:13:00,17:13:00,16500,1200,55.16
weekend_2354,17:16:00,17:17:00,16300,1300,59.26
weekend_2354,17:21:00,17:22:00,16100,1400,65.42
weekend_2354,17:31:00,17:31:00,15400,1500,80.38
weekend_2354,17:35:00,17:35:00,15200,1600,85.88
weekend_2355,15:25:00,15:25:00,15200,100,0
weekend_2355,15:28:00,15:28:00,15400,200,5.5
weekend_2355,15:38:00,15:38:00,16100,300,20.46
weekend_2355,15:43:00,15:43:00,16300,400,26.62
weekend_2355,15:46:00,15:47:00,16500,500,30.72
weekend_2355,15:54:00,15:55:00,17300,600,41.62
weekend_2355,16:03:00,16:04:00,17800,700,52.9
weekend_2355,16:11:00,16:11:00,18100,800,60.28
weekend_2355,16:18:00,16:24:00,18500,900,67.16
weekend_2355,16:31:00,16:31:00,18400,1000,73.27
weekend_2355,16:34:00,16:34:00,18600,1100,74.27
weekend_2355,16:39:00,16:40:00,18700,1200,77.82
weekend_2355,16:44:00,16:45:00,18800,1300,81.64
weekend_2355,16:47:00,16:48:00,18900,1400,83
weekend_2355,16:51:00,16:52:00,19000,1500,84.72
weekend_2355,16:55:00,16:55:00,19100,1600,85.88
weekend_2362,18:10:00,18:10:00,19100,100,0
weekend_2362,18:13:00,18:14:00,19000,200,1.16
weekend_2362,18:17:00,18:18:00,18900,300,2.88
weekend_2362,18:20:00,18:21:00,18800,400,4.24
weekend_2362,18:25:00,18:25:00,18700,500,8.06
weekend_2362,18:30:00,18:31:00,18600,600,11.61
weekend_2362,18:33:00,18:34:00,18400,700,12.61
weekend_2362,18:40:00,18:41:00,18500,800,18.72
weekend_2362,18:48:00,18:49:00,18100,900,25.6
weekend_2362,18:56:00,18:57:00,17800,1000,32.98
weekend_2362,19:05:00,19:05:00,17300,1100,44.26
weekend_2362,19:13:00,19:13:00,16500,1200,55.16
weekend_2362,19:16:00,19:17:00,16300,1300,59.26
weekend_2362,19:21:00,19:22:00,16100,1400,65.42
weekend_2362,19:31:00,19:31:00,15400,1500,80.38
weekend_2362,19:35:00,19:35:00,15200,1600,85.88
weekend_2374,19:15:00,19:15:00,53700,100,0
weekend_2374,19:19:00,19:20:00,53600,200,2.64
weekend_2374,19:22:00,19:22:00,53500,300,3.67
weekend_2374,19:24:00,19:25:00,53400,400,5.19
weekend_2374,19:29:00,19:29:00,53100,500,7.69
weekend_2374,19:31:00,19:37:00,53000,600,8.61
weekend_2374,19:39:00,19:40:00,52900,700,10.02
weekend_2374,19:43:00,19:43:00,52800,800,12.14
weekend_2374,19:45:00,19:46:00,52700,900,12.84
weekend_2374,19:52:00,20:05:00,19100,1000,15.09
weekend_2374,20:08:00,20:09:00,19000,1100,16.25
weekend_2374,20:12:00,20:13:00,18900,1200,17.97
weekend_2374,20:15:00,20:16:00,18800,1300,19.33
weekend_2374,20:20:00,20:20:00,18700,1400,23.15
weekend_2374,20:25:00,20:26:00,18600,1500,26.7
weekend_2374,20:28:00,20:29:00,18400,1600,27.7
weekend_2374,20:35:00,20:36:00,18500,1700,33.81
weekend_2374,20:43:00,20:44:00,18100,1800,40.69
weekend_2374,20:51:00,20:57:00,17800,1900,48.07
weekend_2374,21:05:00,21:05:00,17300,2000,59.35
weekend_2374,21:13:00,21:13:00,16500,2100,70.25
weekend_2374,21:16:00,21:17:00,16300,2200,74.35
weekend_2374,21:21:00,21:22:00,16100,2300,80.51
weekend_2374,21:31:00,21:31:00,15400,2400,95.47
weekend_2374,21:35:00,21:35:00,15200,2500,100.97
weekend_2378,19:30:00,19:30:00,55200,100,0
weekend_2378,19:35:00,19:35:00,55100,200,2.11
weekend_2378,19:37:00,19:38:00,55000,300,3.36
weekend_2378,19:40:00,19:41:00,54900,400,5.46
weekend_2378,19:43:00,19:43:00,54800,500,7.02
weekend_2378,19:46:00,19:47:00,54700,600,8.89
weekend_2378,19:51:00,19:51:00,54500,700,11.86
weekend_2378,19:56:00,20:11:00,54400,800,15.47
weekend_2378,20:16:00,20:17:00,54200,900,19.16
weekend_2378,20:24:00,20:24:00,53800,1000,23.71
weekend_2378,20:29:00,20:30:00,53700,1100,27.27
weekend_2378,20:34:00,20:35:00,53600,1200,29.91
weekend_2378,20:37:00,20:37:00,53500,1300,30.94
weekend_2378,20:39:00,20:40:00,53400,1400,32.46
weekend_2378,20:44:00,20:44:00,53100,1500,34.96
weekend_2378,20:46:00,20:47:00,53000,1600,35.88
weekend_2378,20:49:00,20:50:00,52900,1700,37.29
weekend_2378,20:53:00,20:53:00,52800,1800,39.41
weekend_2378,20:55:00,20:56:00,52700,1900,40.11
weekend_2378,21:02:00,21:05:00,19100,2000,42.36
weekend_2378,21:08:00,21:09:00,19000,2100,43.52
weekend_2378,21:12:00,21:13:00,18900,2200,45.24
weekend_2378,21:15:00,21:16:00,18800,2300,46.6
weekend_2378,21:20:00,21:20:00,18700,2400,50.42
weekend_2378,21:25:00,21:26:00,18600,2500,53.97
weekend_2378,21:28:00,21:29:00,18400,2600,54.97
weekend_2378,21:35:00,21:36:00,18500,2700,61.08
weekend_2378,21:43:00,21:44:00,18100,2800,67.96
weekend_2378,21:51:00,21:52:00,17800,2900,75.34
weekend_2378,22:00:00,22:00:00,17300,3000,86.62
weekend_2378,22:08:00,22:08:00,16500,3100,97.52
weekend_2378,22:11:00,22:12:00,16300,3200,101.62
weekend_2378,22:16:00,22:17:00,16100,3300,107.78
weekend_2378,22:26:00,22:26:00,15400,3400,122.74
weekend_2378,22:30:00,22:30:00,15200,3500,128.24
weekend_2382,22:05:00,22:05:00,19100,100,0
weekend_2382,22:08:00,22:09:00,19000,200,1.16
weekend_2382,22:12:00,22:13:00,18900,300,2.88
weekend_2382,22:15:00,22:16:00,18800,400,4.24
weekend_2382,22:20:00,22:20:00,18700,500,8.06
weekend_2382,22:25:00,22:26:00,18600,600,11.61
weekend_2382,22:28:00,22:29:00,18400,700,12.61
weekend_2382,22:35:00,22:36:00,18500,800,18.72
weekend_2382,22:43:00,22:44:00,18100,900,25.6
weekend_2382,22:51:00,22:52:00,17800,1000,32.98
weekend_2382,23:00:00,23:00:00,17300,1100,44.26
weekend_2382,23:08:00,23:08:00,16500,1200,55.16
weekend_2382,23:11:00,23:12:00,16300,1300,59.26
weekend_2382,23:16:00,23:17:00,16100,1400,65.42
weekend_2382,23:26:00,23:26:00,15400,1500,80.38
weekend_2382,23:30:00,23:30:00,15200,1600,85.88
weekday_2002,07:12:00,07:12:00,19100,100,0.0
weekday_2002,07:15:00,07:16:00,19000,200,1.16
weekday_2002,07:19:00,07:20:00,18900,300,2.88
weekday_2002,07:22:00,07:23:00,18800,400,4.24
weekday_2002,07:28:00,07:29:00,50000,500,6.586
weekday_2002,07:32:00,07:33:00,50300,600,8.736
weekday_2002,07:34:00,07:35:00,50400,700,9.686
weekday_2002,07:37:00,07:37:00,50500,800,10.936
weekday_2002,07:41:00,07:41:00,50600,900,13.886
weekday_2003,06:30:00,06:30:00,50600,100,0.0
weekday_2003,06:33:00,06:34:00,50500,200,2.95
weekday_2003,06:36:00,06:37:00,50400,300,4.2
weekday_2003,06:38:00,06:39:00,50300,400,5.15
weekday_2003,06:42:00,06:43:00,50000,500,7.3
weekday_2003,06:48:00,06:49:00,18800,600,9.646
weekday_2003,06:51:00,06:52:00,18900,700,11.006
weekday_2003,06:55:00,06:56:00,19000,800,12.726
weekday_2003,06:59:00,06:59:00,19100,900,13.886
weekday_2004,05:10:00,05:10:00,25100,100,0.0
weekday_2004,05:26:00,05:27:00,23900,200,24.96
weekday_2004,05:39:00,05:40:00,23100,300,39.14
weekday_2004,05:45:00,05:45:00,22900,400,43.6
weekday_2004,05:50:00,05:51:00,22700,500,48.27
weekday_2004,05:59:00,05:59:00,22400,600,57.22
weekday_2004,06:05:00,06:05:00,22000,700,62.97
weekday_2004,06:15:00,06:15:00,21500,800,70.03
weekday_2004,06:21:00,06:21:00,21300,900,73.93
weekday_2004,06:34:00,06:34:00,20900,1000,84.38
weekday_2004,06:40:00,06:40:00,20500,1100,89.18
weekday_2004,06:43:00,06:43:00,20402,1200,91.64
weekday_2004,06:46:00,06:47:00,20400,1300,94.24
weekday_2004,06:58:00,06:59:00,19900,1400,105.14
weekday_2004,07:05:00,07:06:00,19600,1500,111.48
weekday_2004,07:12:00,07:12:00,19400,1600,114.58
weekday_2004,07:17:00,07:17:00,19300,1700,117.88
weekday_2004,07:19:00,07:20:00,19205,1800,118.58
weekday_2004,07:25:00,07:32:00,19100,1900,120.7
weekday_2004,07:35:00,07:36:00,19000,2000,121.86
weekday_2004,07:39:00,07:40:00,18900,2100,123.58
weekday_2004,07:42:00,07:43:00,18800,2200,124.94
weekday_2004,07:48:00,07:49:00,50000,2300,127.286
weekday_2004,07:52:00,07:53:00,50300,2400,129.436
weekday_2004,07:54:00,07:55:00,50400,2500,130.386
weekday_2004,07:57:00,07:57:00,50500,2600,131.636
weekday_2004,08:01:00,08:01:00,50600,2700,134.586
weekday_2007,07:35:00,07:35:00,50600,100,0.0
weekday_2007,07:38:00,07:39:00,50500,200,2.95
weekday_2007,07:41:00,07:42:00,50400,300,4.2
weekday_2007,07:43:00,07:44:00,50300,400,5.15
weekday_2007,07:47:00,07:48:00,50000,500,7.3
weekday_2007,07:53:00,07:54:00,18800,600,9.646
weekday_2007,07:56:00,07:57:00,18900,700,11.006
weekday_2007,08:00:00,08:01:00,19000,800,12.726
weekday_2007,08:04:00,08:06:00,19100,900,13.886
weekday_2007,08:12:00,08:12:00,19205,1000,16.006
weekday_2008,05:50:00,05:50:00,25100,100,0.0
weekday_2008,06:06:00,06:07:00,23900,200,24.96
weekday_2008,06:19:00,06:20:00,23100,300,39.14
weekday_2008,06:25:00,06:25:00,22900,400,43.6
weekday_2008,06:30:00,06:31:00,22700,500,48.27
weekday_2008,06:39:00,06:39:00,22400,600,57.22
weekday_2008,06:45:00,06:45:00,22000,700,62.97
weekday_2008,06:55:00,06:55:00,21500,800,70.03
weekday_2008,07:01:00,07:01:00,21300,900,73.93
weekday_2008,07:14:00,07:14:00,20900,1000,84.38
weekday_2008,07:20:00,07:20:00,20500,1100,89.18
weekday_2008,07:23:00,07:23:00,20402,1200,91.64
weekday_2008,07:26:00,07:27:00,20400,1300,94.24
weekday_2008,07:38:00,07:39:00,19900,1400,105.14
weekday_2008,07:45:00,07:46:00,19600,1500,111.48
weekday_2008,07:52:00,07:52:00,19400,1600,114.58
weekday_2008,07:57:00,07:57:00,19300,1700,117.88
weekday_2008,07:59:00,08:00:00,19205,1800,118.58
weekday_2008,08:05:00,08:12:00,19100,1900,120.7
weekday_2008,08:15:00,08:16:00,19000,2000,121.86
weekday_2008,08:19:00,08:20:00,18900,2100,123.58
weekday_2008,08:22:00,08:23:00,18800,2200,124.94
weekday_2008,08:28:00,08:29:00,50000,2300,127.286
weekday_2008,08:32:00,08:33:00,50300,2400,129.436
weekday_2008,08:34:00,08:35:00,50400,2500,130.386
weekday_2008,08:37:00,08:37:00,50500,2600,131.636
weekday_2008,08:41:00,08:41:00,50600,2700,134.586
weekday_2010,08:12:00,08:12:00,19400,100,0.0
weekday_2010,08:17:00,08:17:00,19300,200,3.3
weekday_2010,08:19:00,08:20:00,19205,300,4.0
weekday_2010,08:25:00,08:27:00,19100,400,6.12
weekday_2010,08:30:00,08:31:00,19000,500,7.28
weekday_2010,08:34:00,08:35:00,18900,600,9.0
weekday_2010,08:37:00,08:38:00,18800,700,10.36
weekday_2010,08:43:00,08:44:00,50000,800,12.706
weekday_2010,08:47:00,08:48:00,50300,900,14.856
weekday_2010,08:49:00,08:50:00,50400,1000,15.806
weekday_2010,08:52:00,08:52:00,50500,1100,17.056
weekday_2010,08:56:00,08:56:00,50600,1200,20.006
weekday_2011,08:35:00,08:35:00,50600,100,0.0
weekday_2011,08:38:00,08:39:00,50500,200,2.95
weekday_2011,08:41:00,08:42:00,50400,300,4.2
weekday_2011,08:43:00,08:44:00,50300,400,5.15
weekday_2011,08:47:00,08:48:00,50000,500,7.3
weekday_2011,08:53:00,08:54:00,18800,600,9.646
weekday_2011,08:56:00,08:57:00,18900,700,11.006
weekday_2011,09:00:00,09:01:00,19000,800,12.726
weekday_2011,09:04:00,09:11:00,19100,900,13.886
weekday_2011,09:17:00,09:17:00,19205,1000,16.006
weekday_2012,06:25:00,06:25:00,25100,100,0.0
weekday_2012,06:41:00,06:42:00,23900,200,24.96
weekday_2012,06:54:00,06:55:00,23100,300,39.14
weekday_2012,07:00:00,07:00:00,22900,400,43.6
weekday_2012,07:05:00,07:06:00,22700,500,48.27
weekday_2012,07:14:00,07:14:00,22400,600,57.22
weekday_2012,07:20:00,07:20:00,22000,700,62.97
weekday_2012,07:30:00,07:30:00,21500,800,70.03
weekday_2012,07:36:00,07:36:00,21300,900,73.93
weekday_2012,07:49:00,07:49:00,20900,1000,84.38
weekday_2012,07:55:00,07:55:00,20500,1100,89.18
weekday_2012,07:58:00,07:58:00,20402,1200,91.64
weekday_2012,08:01:00,08:02:00,20400,1300,94.24
weekday_2012,08:13:00,08:19:00,19900,1400,105.14
weekday_2012,08:25:00,08:26:00,19600,1500,111.48
weekday_2012,08:32:00,08:32:00,19400,1600,114.58
weekday_2012,08:37:00,08:37:00,19300,1700,117.88
weekday_2012,08:39:00,08:40:00,19205,1800,118.58
weekday_2012,08:45:00,08:47:00,19100,1900,120.7
weekday_2012,08:50:00,08:51:00,19000,2000,121.86
weekday_2012,08:54:00,08:55:00,18900,2100,123.58
weekday_2012,08:57:00,08:58:00,18800,2200,124.94
weekday_2012,09:03:00,09:04:00,50000,2300,127.286
weekday_2012,09:07:00,09:08:00,50300,2400,129.436
weekday_2012,09:09:00,09:10:00,50400,2500,130.386
weekday_2012,09:12:00,09:12:00,50500,2600,131.636
weekday_2012,09:16:00,09:16:00,50600,2700,134.586
weekday_2014,06:40:00,06:40:00,25100,100,0.0
weekday_2014,06:56:00,06:57:00,23900,200,24.96
weekday_2014,07:09:00,07:10:00,23100,300,39.14
weekday_2014,07:15:00,07:15:00,22900,400,43.6
weekday_2014,07:20:00,07:21:00,22700,500,48.27
weekday_2014,07:29:00,07:29:00,22400,600,57.22
weekday_2014,07:35:00,07:35:00,22000,700,62.97
weekday_2014,07:45:00,07:45:00,21500,800,70.03
weekday_2014,07:51:00,07:51:00,21300,900,73.93
weekday_2014,08:04:00,08:04:00,20900,1000,84.38
weekday_2014,08:10:00,08:10:00,20500,1100,89.18
weekday_2014,08:13:00,08:13:00,20402,1200,91.64
weekday_2014,08:16:00,08:32:00,20400,1300,94.24
weekday_2014,08:43:00,08:44:00,19900,1400,105.14
weekday_2014,08:50:00,08:51:00,19600,1500,111.48
weekday_2014,08:57:00,08:57:00,19400,1600,114.58
weekday_2014,09:02:00,09:02:00,19300,1700,117.88
weekday_2014,09:04:00,09:05:00,19205,1800,118.58
weekday_2014,09:10:00,09:12:00,19100,1900,120.7
weekday_2014,09:15:00,09:16:00,19000,2000,121.86
weekday_2014,09:19:00,09:20:00,18900,2100,123.58
weekday_2014,09:22:00,09:23:00,18800,2200,124.94
weekday_2014,09:28:00,09:29:00,50000,2300,127.286
weekday_2014,09:32:00,09:33:00,50300,2400,129.436
weekday_2014,09:34:00,09:35:00,50400,2500,130.386
weekday_2014,09:37:00,09:37:00,50500,2600,131.636
weekday_2014,09:41:00,09:41:00,50600,2700,134.586
weekday_2015,10:00:00,10:00:00,50600,100,0.0
weekday_2015,10:03:00,10:04:00,50500,200,2.95
weekday_2015,10:06:00,10:07:00,50400,300,4.2
weekday_2015,10:08:00,10:09:00,50300,400,5.15
weekday_2015,10:12:00,10:13:00,50000,500,7.3
weekday_2015,10:18:00,10:19:00,18800,600,9.646
weekday_2015,10:21:00,10:22:00,18900,700,11.006
weekday_2015,10:25:00,10:26:00,19000,800,12.726
weekday_2015,10:29:00,10:31:00,19100,900,13.886
weekday_2015,10:37:00,10:37:00,19205,1000,16.006
weekday_2018,09:52:00,09:52:00,19400,100,0.0
weekday_2018,09:57:00,09:57:00,19300,200,3.3
weekday_2018,09:59:00,10:00:00,19205,300,4.0
weekday_2018,10:05:00,10:07:00,19100,400,6.12
weekday_2018,10:10:00,10:11:00,19000,500,7.28
weekday_2018,10:14:00,10:15:00,18900,600,9.0
weekday_2018,10:17:00,10:18:00,18800,700,10.36
weekday_2018,10:23:00,10:24:00,50000,800,12.706
weekday_2018,10:27:00,10:28:00,50300,900,14.856
weekday_2018,10:29:00,10:30:00,50400,1000,15.806
weekday_2018,10:32:00,10:32:00,50500,1100,17.056
weekday_2018,10:36:00,10:36:00,50600,1200,20.006
weekday_2019,11:00:00,11:00:00,50600,100,0.0
weekday_2019,11:03:00,11:04:00,50500,200,2.95
weekday_2019,11:06:00,11:07:00,50400,300,4.2
weekday_2019,11:08:00,11:09:00,50300,400,5.15
weekday_2019,11:12:00,11:13:00,50000,500,7.3
weekday_2019,11:18:00,11:19:00,18800,600,9.646
weekday_2019,11:21:00,11:22:00,18900,700,11.006
weekday_2019,11:25:00,11:26:00,19000,800,12.726
weekday_2019,11:29:00,11:31:00,19100,900,13.886
weekday_2019,11:37:00,11:37:00,19205,1000,16.006
weekday_2027,13:00:00,13:00:00,50600,100,0.0
weekday_2027,13:03:00,13:04:00,50500,200,2.95
weekday_2027,13:06:00,13:07:00,50400,300,4.2
weekday_2027,13:08:00,13:09:00,50300,400,5.15
weekday_2027,13:12:00,13:13:00,50000,500,7.3
weekday_2027,13:18:00,13:19:00,18800,600,9.646
weekday_2027,13:21:00,13:22:00,18900,700,11.006
weekday_2027,13:25:00,13:26:00,19000,800,12.726
weekday_2027,13:29:00,13:31:00,19100,900,13.886
weekday_2027,13:37:00,13:37:00,19205,1000,16.006
weekday_2031,14:00:00,14:00:00,50600,100,0.0
weekday_2031,14:03:00,14:04:00,50500,200,2.95
weekday_2031,14:06:00,14:07:00,50400,300,4.2
weekday_2031,14:08:00,14:09:00,50300,400,5.15
weekday_2031,14:12:00,14:13:00,50000,500,7.3
weekday_2031,14:18:00,14:19:00,18800,600,9.646
weekday_2031,14:21:00,14:22:00,18900,700,11.006
weekday_2031,14:25:00,14:26:00,19000,800,12.726
weekday_2031,14:29:00,14:31:00,19100,900,13.886
weekday_2031,14:37:00,14:37:00,19205,1000,16.006
weekday_2032,13:37:00,13:37:00,19400,100,0.0
weekday_2032,13:42:00,13:42:00,19300,200,3.3
weekday_2032,13:44:00,13:45:00,19205,300,4.0
weekday_2032,13:50:00,13:52:00,19100,400,6.12
weekday_2032,13:55:00,13:56:00,19000,500,7.28
weekday_2032,13:59:00,14:00:00,18900,600,9.0
weekday_2032,14:02:00,14:03:00,18800,700,10.36
weekday_2032,14:08:00,14:09:00,50000,800,12.706
weekday_2032,14:12:00,14:13:00,50300,900,14.856
weekday_2032,14:14:00,14:15:00,50400,1000,15.806
weekday_2032,14:17:00,14:17:00,50500,1100,17.056
weekday_2032,14:21:00,14:21:00,50600,1200,20.006
weekday_2036,14:37:00,14:37:00,19400,100,0.0
weekday_2036,14:42:00,14:42:00,19300,200,3.3
weekday_2036,14:44:00,14:45:00,19205,300,4.0
weekday_2036,14:50:00,14:52:00,19100,400,6.12
weekday_2036,14:55:00,14:56:00,19000,500,7.28
weekday_2036,14:59:00,15:00:00,18900,600,9.0
weekday_2036,15:02:00,15:03:00,18800,700,10.36
weekday_2036,15:08:00,15:09:00,50000,800,12.706
weekday_2036,15:12:00,15:13:00,50300,900,14.856
weekday_2036,15:14:00,15:15:00,50400,1000,15.806
weekday_2036,15:17:00,15:17:00,50500,1100,17.056
weekday_2036,15:21:00,15:21:00,50600,1200,20.006
weekday_2045,17:00:00,17:00:00,50600,100,0.0
weekday_2045,17:03:00,17:04:00,50500,200,2.95
weekday_2045,17:06:00,17:07:00,50400,300,4.2
weekday_2045,17:08:00,17:09:00,50300,400,5.15
weekday_2045,17:12:00,17:13:00,50000,500,7.3
weekday_2045,17:18:00,17:19:00,18800,600,9.646
weekday_2045,17:21:00,17:22:00,18900,700,11.006
weekday_2045,17:25:00,17:26:00,19000,800,12.726
weekday_2045,17:29:00,17:29:00,19100,900,13.886
weekday_2046,17:22:00,17:22:00,19100,100,0.0
weekday_2046,17:25:00,17:26:00,19000,200,1.16
weekday_2046,17:29:00,17:30:00,18900,300,2.88
weekday_2046,17:32:00,17:33:00,18800,400,4.24
weekday_2046,17:38:00,17:39:00,50000,500,6.586
weekday_2046,17:42:00,17:43:00,50300,600,8.736
weekday_2046,17:44:00,17:45:00,50400,700,9.686
weekday_2046,17:47:00,17:47:00,50500,800,10.936
weekday_2046,17:51:00,17:51:00,50600,900,13.886
weekday_2048,17:37:00,17:37:00,19400,100,0.0
weekday_2048,17:42:00,17:42:00,19300,200,3.3
weekday_2048,17:44:00,17:45:00,19205,300,4.0
weekday_2048,17:50:00,17:52:00,19100,400,6.12
weekday_2048,17:55:00,17:56:00,19000,500,7.28
weekday_2048,17:59:00,18:00:00,18900,600,9.0
weekday_2048,18:02:00,18:03:00,18800,700,10.36
weekday_2048,18:08:00,18:09:00,50000,800,12.706
weekday_2048,18:12:00,18:13:00,50300,900,14.856
weekday_2048,18:14:00,18:15:00,50400,1000,15.806
weekday_2048,18:17:00,18:17:00,50500,1100,17.056
weekday_2048,18:21:00,18:21:00,50600,1200,20.006
weekday_2049,18:05:00,18:05:00,50600,100,0.0
weekday_2049,18:08:00,18:09:00,50500,200,2.95
weekday_2049,18:11:00,18:12:00,50400,300,4.2
weekday_2049,18:13:00,18:14:00,50300,400,5.15
weekday_2049,18:17:00,18:18:00,50000,500,7.3
weekday_2049,18:23:00,18:24:00,18800,600,9.646
weekday_2049,18:26:00,18:27:00,18900,700,11.006
weekday_2049,18:30:00,18:31:00,19000,800,12.726
weekday_2049,18:34:00,18:36:00,19100,900,13.886
weekday_2049,18:42:00,18:43:00,19205,1000,16.006
weekday_2049,18:44:00,18:45:00,19300,1100,16.706
weekday_2049,18:50:00,18:51:00,19400,1200,20.006
weekday_2049,18:56:00,18:57:00,19600,1300,23.106
weekday_2049,19:04:00,19:10:00,19900,1400,29.446
weekday_2049,19:20:00,19:21:00,20400,1500,40.346
weekday_2049,19:24:00,19:24:00,20402,1600,42.806
weekday_2049,19:27:00,19:27:00,20500,1700,45.266
weekday_2049,19:33:00,19:33:00,20900,1800,50.066
weekday_2049,19:45:00,19:50:00,21300,1900,60.516
weekday_2049,19:56:00,19:56:00,21500,2000,64.416
weekday_2049,20:03:00,20:03:00,22000,2100,71.476
weekday_2049,20:09:00,20:09:00,22400,2200,77.226
weekday_2049,20:16:00,20:17:00,22700,2300,86.176
weekday_2049,20:22:00,20:23:00,22900,2400,90.846
weekday_2049,20:28:00,20:28:00,23100,2500,95.306
weekday_2049,20:41:00,20:41:00,23900,2600,109.486
weekday_2049,20:58:00,20:58:00,25100,2700,134.446
weekday_2050,18:32:00,18:32:00,19100,100,0.0
weekday_2050,18:35:00,18:36:00,19000,200,1.16
weekday_2050,18:39:00,18:40:00,18900,300,2.88
weekday_2050,18:42:00,18:43:00,18800,400,4.24
weekday_2050,18:48:00,18:49:00,50000,500,6.586
weekday_2050,18:52:00,18:53:00,50300,600,8.736
weekday_2050,18:54:00,18:55:00,50400,700,9.686
weekday_2050,18:57:00,18:57:00,50500,800,10.936
weekday_2050,19:01:00,19:01:00,50600,900,13.886
weekday_2054,19:32:00,19:32:00,19100,100,0.0
weekday_2054,19:35:00,19:36:00,19000,200,1.16
weekday_2054,19:39:00,19:40:00,18900,300,2.88
weekday_2054,19:42:00,19:43:00,18800,400,4.24
weekday_2054,19:48:00,19:49:00,50000,500,6.586
weekday_2054,19:52:00,19:53:00,50300,600,8.736
weekday_2054,19:54:00,19:55:00,50400,700,9.686
